Work Order Entered Date,Week of Year,Display Sales Channel Group,Sales Channel Group,Sales Channel,Customer Region,Customer Sub Region (9),Customer Site,Employee Type Code,Completed Data Connects,Completed Data Connects (New Customers),Completed Video Connects,Completed Video Connects (New Customers)
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Connecticut,A1,6,5,1,1
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Rhode Island,A1,20,9,7,5
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Cleveland,A1,4,4,,
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Hampton Roads,A1,34,21,1,1
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Roanoke,A1,7,5,2,2
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Northern Virginia,A1,11,9,1,0
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,West,Arizona,Phoenix,A1,162,103,15,4
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,West,California,Orange County,A1,21,10,1,
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,West,California,Palos Verdes,A1,2,1,,
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,West,California,Santa Barbara,A1,5,5,1,1
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,West,California,San Diego,A1,53,34,7,3
3/31/2025,13,Inbound,Inbound,Inbound Sales English - Cox,West,Las Vegas,Las Vegas,A1,83,54,15,9
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,Central,Central Region,Omaha/Sun Valley,A1,6,3,,
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,Central,Central Region,Kansas/NW Arkansas,A1,27,25,3,3
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,Central,Louisiana,New Orleans,A1,12,7,0,
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,Central,Louisiana,Greater Louisiana,A1,13,9,4,1
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,Central,Oklahoma,Oklahoma City,A1,11,10,1,1
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,Central,Oklahoma,Tulsa,A1,15,9,1,1
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,Florida/Georgia,Macon,A1,4,4,2,1
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,Florida/Georgia,Pensacola,A1,8,6,2,2
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,Florida/Georgia,Gainesville/Ocala,A1,7,3,,
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Connecticut,A1,5,3,1,1
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Rhode Island,A1,10,8,4,3
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Cleveland,A1,3,3,,
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Hampton Roads,A1,17,11,6,5
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Roanoke,A1,2,2,3,2
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Northern Virginia,A1,7,6,3,2
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,West,Arizona,Phoenix,A1,88,67,11,9
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,West,California,Orange County,A1,13,10,3,2
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,West,California,Santa Barbara,A1,4,3,1,1
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,West,California,San Diego,A1,25,19,10,7
3/31/2025,14,Inbound,Inbound,Inbound Sales English - Cox,West,Las Vegas,Las Vegas,A1,40,26,9,7
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,Central,Central Region,Omaha/Sun Valley,A1,1,1,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,Central,Central Region,Kansas/NW Arkansas,A1,2,1,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,Central,Louisiana,New Orleans,A1,0,,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,Central,Louisiana,Greater Louisiana,A1,0,,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,Central,Oklahoma,Oklahoma City,A1,2,1,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,Central,Oklahoma,Tulsa,A1,2,2,1,1
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Connecticut,A1,1,1,2,2
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Rhode Island,A1,1,,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Cleveland,A1,1,1,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Hampton Roads,A1,7,6,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Northern Virginia,A1,1,1,1,1
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,West,Arizona,Phoenix,A1,10,9,1,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,West,California,Orange County,A1,1,1,1,1
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,West,California,Santa Barbara,A1,0,,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,West,California,San Diego,A1,3,1,,
3/31/2025,15,Inbound,Inbound,Inbound Sales English - Cox,West,Las Vegas,Las Vegas,A1,7,5,1,1
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,Central,Central Region,Omaha/Sun Valley,A1,1,1,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,Central,Central Region,Kansas/NW Arkansas,A1,1,,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,Central,Louisiana,New Orleans,A1,1,,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,Central,Oklahoma,Tulsa,A1,2,1,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,East,Florida/Georgia,Pensacola,A1,1,1,1,1
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,East,New England/Cleveland,Rhode Island,A1,1,1,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Hampton Roads,A1,1,1,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Roanoke,A1,1,,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Northern Virginia,A1,1,,1,1
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,West,Arizona,Phoenix,A1,6,5,2,2
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,West,California,San Diego,A1,1,1,,
3/31/2025,16,Inbound,Inbound,Inbound Sales English - Cox,West,Las Vegas,Las Vegas,A1,3,2,,
3/31/2025,17,Inbound,Inbound,Inbound Sales English - Cox,East,Virginia,Hampton Roads,A1,1,,,
3/31/2025,17,Inbound,Inbound,Inbound Sales English - Cox,West,Arizona,Phoenix,A1,1,1,,
3/31/2025,17,Inbound,Inbound,Inbound Sales English - Cox,West,California,San Diego,A1,1,1,,
3/31/2025,17,Inbound,Inbound,Inbound Sales English - Cox,West,Las Vegas,Las Vegas,A1,1,,1,1
3/31/2025,13,Inbound,Inbound,PTB Team,Central,Central Region,Omaha/Sun Valley,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,Central,Central Region,Kansas/NW Arkansas,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,Central,Louisiana,New Orleans,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,Central,Louisiana,Greater Louisiana,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,Central,Oklahoma,Oklahoma City,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,Central,Oklahoma,Tulsa,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,Florida/Georgia,Macon,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,Florida/Georgia,Pensacola,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,Florida/Georgia,Gainesville/Ocala,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,New England/Cleveland,Connecticut,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,New England/Cleveland,Rhode Island,A3,0,,0,
3/31/2025,13,Inbound,Inbound,PTB Team,East,New England/Cleveland,Cleveland,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,Virginia,Hampton Roads,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,Virginia,Roanoke,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,East,Virginia,Northern Virginia,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,West,Arizona,Phoenix,A3,1,1,2,
3/31/2025,13,Inbound,Inbound,PTB Team,West,California,Orange County,A3,0,,1,
3/31/2025,13,Inbound,Inbound,PTB Team,West,California,Palos Verdes,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,West,California,Santa Barbara,A3,0,,,
3/31/2025,13,Inbound,Inbound,PTB Team,West,California,San Diego,A3,1,,2,1
3/31/2025,13,Inbound,Inbound,PTB Team,West,Las Vegas,Las Vegas,A3,1,1,,
3/31/2025,14,Inbound,Inbound,PTB Team,Central,Central Region,Kansas/NW Arkansas,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,Central,Louisiana,New Orleans,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,Central,Louisiana,Greater Louisiana,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,East,Florida/Georgia,Pensacola,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,East,New England/Cleveland,Connecticut,A3,0,,1,
3/31/2025,14,Inbound,Inbound,PTB Team,East,New England/Cleveland,Rhode Island,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,East,New England/Cleveland,Cleveland,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,East,Virginia,Hampton Roads,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,West,Arizona,Phoenix,A3,1,1,1,1
3/31/2025,14,Inbound,Inbound,PTB Team,West,California,Orange County,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,West,California,San Diego,A3,0,,,
3/31/2025,14,Inbound,Inbound,PTB Team,West,Las Vegas,Las Vegas,A3,1,,1,1
3/31/2025,15,Inbound,Inbound,PTB Team,Central,Central Region,Omaha/Sun Valley,A3,0,,,
3/31/2025,15,Inbound,Inbound,PTB Team,East,Florida/Georgia,Pensacola,A3,0,,,
3/31/2025,15,Inbound,Inbound,PTB Team,East,Florida/Georgia,Gainesville/Ocala,A3,0,,,
3/31/2025,15,Inbound,Inbound,PTB Team,East,Virginia,Northern Virginia,A3,0,,,
3/31/2025,15,Inbound,Inbound,PTB Team,West,Arizona,Phoenix,A3,0,,,
3/31/2025,15,Inbound,Inbound,PTB Team,West,California,San Diego,A3,0,,,
3/31/2025,16,Inbound,Inbound,PTB Team,Central,Oklahoma,Tulsa,A3,0,,,
3/31/2025,16,Inbound,Inbound,PTB Team,East,Florida/Georgia,Pensacola,A3,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,Central,Central Region,Omaha/Sun Valley,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,Central,Central Region,Kansas/NW Arkansas,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,Central,Louisiana,New Orleans,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,Central,Louisiana,Greater Louisiana,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,Central,Oklahoma,Oklahoma City,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,Central,Oklahoma,Tulsa,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,Florida/Georgia,Macon,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,Florida/Georgia,Pensacola,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,Florida/Georgia,Gainesville/Ocala,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,New England/Cleveland,Connecticut,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,New England/Cleveland,Rhode Island,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,Virginia,Hampton Roads,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,Virginia,Roanoke,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,East,Virginia,Northern Virginia,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,West,Arizona,Phoenix,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,West,California,Orange County,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,West,California,Palos Verdes,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,West,California,San Diego,A5,0,,,
3/31/2025,13,Inbound,Inbound,Wireless,West,Las Vegas,Las Vegas,A5,0,,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Central Region,Omaha/Sun Valley,A6,1,,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Central Region,Kansas/NW Arkansas,A6,5,3,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Louisiana,New Orleans,A6,4,3,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Louisiana,Greater Louisiana,A6,3,2,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Oklahoma,Oklahoma City,A6,4,1,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Oklahoma,Tulsa,A6,2,,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Florida/Georgia,Macon,A6,0,,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Florida/Georgia,Pensacola,A6,1,0,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,New England/Cleveland,Rhode Island,A6,5,1,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Virginia,Hampton Roads,A6,2,2,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Virginia,Roanoke,A6,1,,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Virginia,Northern Virginia,A6,2,,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,Arizona,Phoenix,A6,23,9,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,California,Orange County,A6,1,,1,1
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,California,San Diego,A6,6,2,,
3/31/2025,13,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,Las Vegas,Las Vegas,A6,17,8,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Central Region,Omaha/Sun Valley,A6,1,,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Central Region,Kansas/NW Arkansas,A6,1,,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Louisiana,New Orleans,A6,0,,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Louisiana,Greater Louisiana,A6,1,,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Oklahoma,Oklahoma City,A6,2,1,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,Central,Oklahoma,Tulsa,A6,2,,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Florida/Georgia,Macon,A6,1,1,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Florida/Georgia,Pensacola,A6,2,1,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,New England/Cleveland,Rhode Island,A6,2,,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Virginia,Northern Virginia,A6,2,1,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,Arizona,Phoenix,A6,12,6,,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,California,San Diego,A6,1,,1,
3/31/2025,14,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,Las Vegas,Las Vegas,A6,4,2,1,
3/31/2025,15,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,Arizona,Phoenix,A6,0,,,
3/31/2025,15,Inbound,Inbound,Outsourced Sales Spanish - Vendor,West,Las Vegas,Las Vegas,A6,1,,,
3/31/2025,17,Inbound,Inbound,Outsourced Sales Spanish - Vendor,East,Virginia,Roanoke,A6,1,1,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AA,7,6,0,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AA,0,,,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AA,0,,,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AA,1,,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AB,11,6,0,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AB,5,3,0,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AB,0,,,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AB,1,1,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AC,5,3,2,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AC,2,2,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AE,7,6,0,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AE,5,1,,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AE,0,,,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AE,1,1,,
3/31/2025,17,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AE,0,,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AF,8,6,2,1
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AF,1,1,,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AF,0,,,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AF,1,,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AH,13,6,0,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,California,San Diego,AH,0,,,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AH,2,1,0,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AH,0,,,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AH,0,,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AK,7,6,1,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AK,4,4,,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AK,1,1,,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AK,0,,,
3/31/2025,17,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AK,0,,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AM,17,11,2,1
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AM,2,1,2,2
3/31/2025,17,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AM,0,,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AN,16,10,1,1
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AN,2,1,1,1
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AN,1,1,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AO,21,12,2,2
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AO,1,1,1,1
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AO,1,,,
3/31/2025,17,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AO,1,1,0,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AQ,11,7,3,2
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AQ,4,4,,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AQ,0,,0,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AS,11,10,1,
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AS,1,1,,
3/31/2025,13,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AT,4,4,4,2
3/31/2025,14,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AT,1,1,,
3/31/2025,15,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AT,0,,0,
3/31/2025,16,Retail Stores,Cox Owned Retail,Digital Store,West,Arizona,Phoenix,AT,0,,,
3/31/2025,13,Inbound,Inbound,Transfer COE,Central,Central Region,Omaha/Sun Valley,B0,13,1,,
3/31/2025,13,Inbound,Inbound,Transfer COE,Central,Central Region,Kansas/NW Arkansas,B0,12,2,,
3/31/2025,13,Inbound,Inbound,Transfer COE,Central,Louisiana,New Orleans,B0,8,,1,1
3/31/2025,13,Inbound,Inbound,Transfer COE,Central,Louisiana,Greater Louisiana,B0,14,0,,
3/31/2025,13,Inbound,Inbound,Transfer COE,Central,Oklahoma,Oklahoma City,B0,18,2,1,1
3/31/2025,13,Inbound,Inbound,Transfer COE,Central,Oklahoma,Tulsa,B0,8,0,,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,Florida/Georgia,Macon,B0,4,,,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,Florida/Georgia,Pensacola,B0,5,,1,1
3/31/2025,13,Inbound,Inbound,Transfer COE,East,Florida/Georgia,Gainesville/Ocala,B0,8,0,,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,New England/Cleveland,Connecticut,B0,3,,,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,New England/Cleveland,Rhode Island,B0,7,0,0,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,New England/Cleveland,Cleveland,B0,2,,,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,Virginia,Hampton Roads,B0,16,3,,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,Virginia,Roanoke,B0,3,,0,
3/31/2025,13,Inbound,Inbound,Transfer COE,East,Virginia,Northern Virginia,B0,3,1,0,
3/31/2025,13,Inbound,Inbound,Transfer COE,West,Arizona,Phoenix,B0,79,7,4,4
3/31/2025,13,Inbound,Inbound,Transfer COE,West,California,Orange County,B0,5,2,0,
3/31/2025,13,Inbound,Inbound,Transfer COE,West,California,Santa Barbara,B0,0,0,,
3/31/2025,13,Inbound,Inbound,Transfer COE,West,California,San Diego,B0,28,3,1,1
3/31/2025,13,Inbound,Inbound,Transfer COE,West,Las Vegas,Las Vegas,B0,40,11,6,6
3/31/2025,14,Inbound,Inbound,Transfer COE,Central,Central Region,Omaha/Sun Valley,B0,5,0,,
3/31/2025,14,Inbound,Inbound,Transfer COE,Central,Central Region,Kansas/NW Arkansas,B0,12,,1,1
3/31/2025,14,Inbound,Inbound,Transfer COE,Central,Louisiana,New Orleans,B0,6,1,0,
3/31/2025,14,Inbound,Inbound,Transfer COE,Central,Louisiana,Greater Louisiana,B0,12,1,1,1
3/31/2025,14,Inbound,Inbound,Transfer COE,Central,Oklahoma,Oklahoma City,B0,10,2,2,2
3/31/2025,14,Inbound,Inbound,Transfer COE,Central,Oklahoma,Tulsa,B0,11,0,,
3/31/2025,14,Inbound,Inbound,Transfer COE,East,Florida/Georgia,Macon,B0,6,,,
3/31/2025,14,Inbound,Inbound,Transfer COE,East,Florida/Georgia,Pensacola,B0,3,1,2,2
3/31/2025,14,Inbound,Inbound,Transfer COE,East,Florida/Georgia,Gainesville/Ocala,B0,1,,,
3/31/2025,14,Inbound,Inbound,Transfer COE,East,New England/Cleveland,Connecticut,B0,2,1,,
3/31/2025,14,Inbound,Inbound,Transfer COE,East,New England/Cleveland,Rhode Island,B0,1,0,1,1
3/31/2025,14,Inbound,Inbound,Transfer COE,East,New England/Cleveland,Cleveland,B0,1,0,,
